zerocross,ktosis,rms,peaks,mean,mean_abs,std,median,skewness,crest,entrpy,energy,shapiro,kl,rkl,abs_acc_5,max_freq,max_abs,shape,impulse,p2p
4,-0.06876340797842628,0.12261272,0.4091796875,-0.11698809,0.11701923,0.036710557,0.11761199,0.09295548881705867,1.921987,5.581667619703527,30.789385,0.9989943504333496,0.0020814133795742035,0.0019768337074491304,0.22760828,239,0.23566006,1.0477998,2.0138576,0.2556234
0,-0.3572532503057566,0.124059945,0.416015625,-0.11853713,0.11853713,0.036603525,0.11931323,0.04514227442919404,1.7784183,5.736096752246558,31.5205,0.9977363348007202,0.0031744313018695143,0.003137544279503844,0.21646361,242,0.22063048,1.0465914,1.8612775,0.21270123
0,-0.2692560656743104,0.1235871,0.4169921875,-0.11800218,0.11800218,0.036732245,0.11800056,0.07166631959927697,1.8459129,5.7128854663100626,31.280684,0.9982860684394836,0.0028544741893480785,0.0028280942260330054,0.22354886,241,0.22813103,1.047329,1.9332781,0.22325668
0,-0.3029070099087736,0.124310225,0.41748046875,-0.118751176,0.118751176,0.036758527,0.119578525,0.050598565397901946,1.7906059,5.75377215242232,31.647808,0.998103141784668,0.0027125983999999924,0.0026586306453729143,0.21727605,243,0.22259063,1.0468125,1.8744289,0.21643177
2,-0.35239759389212155,0.12499644,0.40869140625,-0.11945435,0.11947438,0.036807194,0.12007341,0.06964813454381774,1.8094727,5.6179658374274,31.998177,0.9970155954360962,0.004996449696485572,0.005237274722952731,0.21290493,244,0.22617765,1.0462196,1.8931059,0.24669243
10,-0.1510826830937928,0.12422095,0.40966796875,-0.11838546,0.11841953,0.03762617,0.11899265,0.06777013898083581,1.9679164,5.567691672650444,31.60237,0.9985666871070862,0.00337337558467951,0.0033331861612072083,0.22422472,242,0.24445644,1.0489905,2.0643253,0.2660881
2,-0.2843770003892523,0.12312617,0.416015625,-0.117492795,0.117500424,0.036817063,0.11752534,0.104500338538002,1.8981094,5.642374601773986,31.04779,0.9977672696113586,0.004101929804720387,0.004195766843409461,0.21835995,240,0.23370695,1.0478785,1.9889882,0.24151832
0,-0.12748626446035782,0.12403983,0.4169921875,-0.11877454,0.11877454,0.035755936,0.11939621,0.0009825635130344518,1.972054,5.620064900860218,31.51028,0.9989445209503174,0.0026788436493255918,0.0025891128029123284,0.23482029,243,0.24461325,1.0443301,2.0594754,0.23910685
4,-0.2854707400054384,0.123632394,0.42041015625,-0.11805594,0.11806345,0.03671194,0.116089195,-0.014154351700165086,1.9328768,5.62416675019861,31.303617,0.9977904558181763,0.0051858738866537865,0.005165368773427174,0.22383288,241,0.23896618,1.0471691,2.0240488,0.2435132
2,-0.37193735801869954,0.122596726,0.42041015625,-0.11709045,0.117096275,0.036328822,0.117414,0.04413149095505473,1.874733,5.65494503753094,30.781353,0.9975849390029907,0.004664237092511957,0.004711544266042449,0.22043037,239,0.22983612,1.0469737,1.9627962,0.23580077
4,-0.333524476136684,0.12297967,0.40625,-0.117568955,0.11757399,0.036076844,0.11773739,0.01216606400673427,1.9574549,5.6076457242108315,30.97395,0.9977594017982483,0.004894328492859845,0.0048742662866041375,0.2210538,240,0.24072716,1.0459769,2.0474524,0.24417542
2,-0.2697770170749796,0.12326256,0.4111328125,-0.117735475,0.11774659,0.036496814,0.11788061,0.027777856786241707,1.9298259,5.591727923635142,31.116615,0.9985297918319702,0.003158507231821267,0.0031432386126307474,0.22445968,241,0.23787528,1.0468462,2.0202308,0.24926189
2,-0.23080456800129356,0.123161234,0.41748046875,-0.11752969,0.117546126,0.0368166,0.11812928,0.08454485683177422,2.0128102,5.546272462008565,31.065475,0.9982312321662903,0.0036876671293779055,0.0037352389266872396,0.22672184,240,0.2479002,1.0477694,2.108961,0.26472843
0,-0.3599618015192352,0.12384384,0.412109375,-0.11828768,0.11828768,0.036678627,0.11828856,0.07569226327938904,1.7768458,5.71943831715277,31.410786,0.9969145655632019,0.0051379291979028185,0.005015804896044582,0.21699038,242,0.22005141,1.0469716,1.860307,0.21866783
0,-0.1422754868234457,0.123235054,0.40673828125,-0.11804284,0.11804284,0.035394445,0.118527934,0.019624356054058552,2.1255238,5.541813188620034,31.102728,0.9989668726921082,0.002493281930242175,0.0024565311887798156,0.22659488,241,0.26193905,1.0439858,2.2190168,0.25851324
4,-0.0801795918841699,0.123321995,0.40283203125,-0.117554784,0.11762439,0.03727179,0.118052065,0.15760015910850927,1.9386165,5.514249185140613,31.14663,0.9975196123123169,0.004509398602449759,0.004008678881006588,0.2224371,240,0.23907405,1.048439,2.032521,0.2811898
2,-0.21817170715763945,0.12368461,0.40625,-0.11834192,0.1183541,0.03595932,0.1190452,0.06278380504818293,1.9001839,5.5946648720679555,31.330063,0.9986185431480408,0.0029741659667511704,0.0029544651428262754,0.22302708,242,0.2350235,1.0450387,1.9857656,0.24749139
6,-0.1947886121829816,0.12323686,0.4140625,-0.11750527,0.11754836,0.037146144,0.11833157,0.1240992447863213,1.9896959,5.5565800678521775,31.103638,0.9971317648887634,0.006253626336920435,0.0064402819582935955,0.22121337,240,0.24520387,1.0483928,2.0859828,0.2687518
0,-0.2987734281200769,0.12511282,0.4091796875,-0.11923498,0.11923498,0.037897695,0.120296136,0.03498389041556591,1.9060776,5.697662447501907,32.057785,0.9981725811958313,0.0033947187686510436,0.003303398276319801,0.2273171,244,0.23847474,1.0492963,2.00004,0.23127729
2,-0.37584799841537286,0.12476286,0.4072265625,-0.119488254,0.1194961,0.035893306,0.120114446,0.07193776534271823,1.8266922,5.642869561266055,31.878702,0.9969831109046936,0.00567542701986478,0.005635918985012951,0.21994695,244,0.22790335,1.0440748,1.9072033,0.23593374
2,-0.29968059849645234,0.12483622,0.41552734375,-0.11928223,0.11928949,0.03682163,0.120303385,0.13081995985461353,1.7430925,5.707953712923969,31.916199,0.9970865845680237,0.0033873059099026356,0.0033638376137994958,0.2120568,244,0.21760109,1.0464981,1.824143,0.22503416
0,-0.21044389716737566,0.12375288,0.416015625,-0.118319646,0.118319646,0.036266185,0.119239464,0.09857215869387931,1.8015401,5.702434483326753,31.364658,0.9982287883758545,0.002828555512288336,0.0027736276925687605,0.21948764,242,0.22294578,1.0459199,1.8842669,0.22010453
4,-0.20608371107781887,0.12505266,0.40283203125,-0.11973424,0.11977729,0.03608155,0.11951175,0.09542156313032547,1.7023227,5.585037716143485,32.026966,0.997134268283844,0.0037074158342426194,0.0034005813445149077,0.2115353,245,0.21287999,1.0440432,1.7772983,0.24974307
6,-0.27586161222179495,0.12372078,0.41259765625,-0.118002705,0.118011005,0.037177857,0.11922118,0.04893697292170924,1.8352857,5.680911649349644,31.34839,0.9982423782348633,0.0030315537388826666,0.003035154401909262,0.21842685,241,0.22706297,1.0483834,1.924083,0.23211376
2,-0.16978460493424707,0.1233553,0.41064453125,-0.11779994,0.11780123,0.036601957,0.118382104,0.08360595494073744,1.9743369,5.616433805252111,31.163452,0.998753547668457,0.0025184500782052237,0.002517977399905327,0.22442445,241,0.24354492,1.0471479,2.0674226,0.24486758
0,-0.13025972935141938,0.124401644,0.408203125,-0.118707985,0.118707985,0.037204627,0.11960186,0.09067999578222113,1.9375901,5.645354279422557,31.694374,0.9988300800323486,0.002128188195903451,0.002152676607202401,0.22898242,243,0.2410394,1.0479636,2.0305238,0.24049556
6,-0.15829383573397093,0.12316888,0.41015625,-0.11747599,0.11750894,0.037013024,0.11895101,0.18048230020472272,1.9033487,5.565282435084331,31.069332,0.9969283938407898,0.00491547579647569,0.004920313834074201,0.21952656,240,0.23443332,1.048166,1.9950254,0.26328152
2,-0.35212076107826107,0.1236668,0.41064453125,-0.11797389,0.117974095,0.0370896,0.118381634,0.042915584595649696,1.8272169,5.704074990198513,31.321041,0.9978726506233215,0.00344959003464305,0.0034561349348531715,0.22008903,241,0.22596607,1.0482539,1.9153872,0.2261772
2,-0.24025790536995917,0.1249711,0.41064453125,-0.11927405,0.119284645,0.0373025,0.119285494,0.052446737183845876,1.8646302,5.64378342911162,31.985205,0.998448371887207,0.003378583004442885,0.003322930601318017,0.22464609,244,0.2330249,1.0476713,1.9535196,0.2438669
0,-0.3310791561226005,0.12313903,0.4052734375,-0.11748772,0.11748772,0.03687622,0.11882684,0.08461556486582184,1.9318932,5.669787948202408,31.054276,0.9974830150604248,0.004724100908043761,0.004778740093454118,0.22164877,240,0.23789147,1.0481013,2.0248199,0.23577027
2,-0.3249589245784197,0.1233845,0.40869140625,-0.11766739,0.117672175,0.03712302,0.1186024,0.09389807639070875,1.8042837,5.702600896759947,31.178207,0.997498095035553,0.003959562769972554,0.003940561103052448,0.21615238,240,0.22262064,1.0485444,1.8918716,0.22752538
8,-0.0877347498236638,0.124417394,0.41015625,-0.118793264,0.118852645,0.036984406,0.1192096,0.10832121987963131,1.8792174,5.565206662718994,31.7024,0.998124361038208,0.0034432924387437875,0.0031218677166060965,0.22641425,243,0.23380733,1.0468205,1.9672034,0.2616058
2,-0.2373772203587472,0.124168515,0.4033203125,-0.11837739,0.11838271,0.03747821,0.11846666,0.0884247708310608,1.9463307,5.633946690598707,31.575697,0.9982475638389587,0.003584307868137302,0.003576652899493136,0.2289726,242,0.241673,1.0488738,2.0414553,0.24712662
0,-0.2770802725824475,0.12218914,0.41796875,-0.11656777,0.11656777,0.036635272,0.1166926,0.09182920704314962,1.8564976,5.679663353640953,30.577023,0.9977043867111206,0.0044193212244142705,0.004276826122824348,0.21821792,238,0.22684385,1.0482241,1.9460255,0.22607201
0,-0.29831809473954296,0.12476105,0.40869140625,-0.119226046,0.119226046,0.03674874,0.12039007,0.06923575467243871,1.8971852,5.671627575917018,31.877775,0.9979647397994995,0.0038106396588989217,0.003815469462589094,0.22159013,244,0.23669483,1.0464245,1.9852611,0.23175701
4,-0.13499700167895856,0.12385208,0.40673828125,-0.11799188,0.118022785,0.037646454,0.11739576,-0.03247889614459506,1.8952066,5.564821054214236,31.414963,0.9990030527114868,0.0020992054882373995,0.0020182787941275134,0.22412708,241,0.23472528,1.0493913,1.9888133,0.2659652
8,-0.1632227205093928,0.12349849,0.41455078125,-0.11780538,0.117837206,0.0370644,0.11886072,0.10491350499929573,1.8305992,5.632142710522309,31.235844,0.9981471300125122,0.0031525882406434544,0.00297790137201327,0.21899752,241,0.22607625,1.0480433,1.9185473,0.24247794
2,-0.290321437323505,0.12414528,0.40771484375,-0.118575156,0.118576676,0.036769297,0.12008178,0.09275476128231756,1.7450227,5.705808885775371,31.563877,0.9976263046264648,0.0030145932595211753,0.002997447820991643,0.21312419,242,0.21663631,1.046962,1.8269724,0.21819203
0,-0.31725585332327544,0.12288676,0.40625,-0.117318645,0.117318645,0.036571745,0.118454106,0.05888282669137937,1.8727236,5.670945766960482,30.92717,0.9977142810821533,0.004501575044830097,0.004537556109819165,0.21707919,240,0.23013294,1.0474615,1.9616058,0.22907917
0,-0.2990545471553734,0.12365696,0.41552734375,-0.11805854,0.11805854,0.03678618,0.117490485,0.011084200348746265,2.08058,5.579637658111174,31.316055,0.9978097081184387,0.004904163212486255,0.0049813692837889475,0.2286746,241,0.2572782,1.0474207,2.1792426,0.2541722
0,-0.3300488001354789,0.12392152,0.4072265625,-0.11858155,0.11858155,0.035985522,0.119673,0.090540490393247,1.7601554,5.739208202907971,31.4502,0.9975060820579529,0.003434949052098587,0.0034282624302597923,0.21334569,242,0.21812114,1.045032,1.8394189,0.21138549
2,-0.2421170571074014,0.12337044,0.4052734375,-0.11795262,0.117975056,0.036158606,0.118921936,0.07613673422326589,1.9125814,5.563940889997125,31.171104,0.9977051615715027,0.005072101584897669,0.005046835158897748,0.22645345,241,0.23595601,1.0457332,2.00005,0.2589251
0,-0.3726411347270737,0.123188786,0.4111328125,-0.11778681,0.11778681,0.036079712,0.11784115,0.018386234298056,1.9085913,5.712458960472471,31.079378,0.9974232912063599,0.004100306173577312,0.004108783496511679,0.22006884,241,0.23511705,1.0458623,1.9961238,0.21581317
4,-0.21575390315118748,0.12373929,0.41552734375,-0.118370384,0.11838432,0.036053613,0.1192064,0.0890278454091086,1.8388745,5.6066438121154745,31.357769,0.9979397654533386,0.00410145931684562,0.004054712197040261,0.2209193,242,0.22754101,1.0452337,1.9220537,0.24138252
0,-0.2925172893776704,0.123181395,0.4091796875,-0.11771128,0.11771128,0.036300283,0.1192316,0.11161843122475103,1.9169909,5.672407865054046,31.075647,0.9974920153617859,0.004228729289082325,0.004218244982395192,0.21925847,241,0.23613761,1.0464706,2.0060747,0.22902796
0,-0.3686705091461602,0.12324979,0.41552734375,-0.11772898,0.11772898,0.036474638,0.11738326,0.03527118630735252,1.870325,5.6798194970082365,31.110168,0.997511088848114,0.004326135633232385,0.004413608308870124,0.21640942,241,0.23051716,1.0468943,1.9580325,0.22387803
0,-0.29056086992014807,0.12422673,0.41455078125,-0.11888887,0.11888887,0.036023844,0.121423714,0.1177111487411359,1.7356368,5.765413437864765,31.60531,0.9971246719360352,0.0036332423745818426,0.0035804386836147087,0.21067679,243,0.21561249,1.0448979,1.8135632,0.204223
0,-0.3536022607204936,0.12374874,0.3994140625,-0.11811946,0.11811946,0.036899097,0.117951855,0.01624674139392479,1.8237927,5.71624907328011,31.362564,0.9978210926055908,0.003886627722134445,0.0038702956073333704,0.22147484,241,0.22569205,1.0476575,1.9107101,0.22185642
0,-0.23169112416321047,0.12283716,0.408203125,-0.11730473,0.11730473,0.03644953,0.11751085,0.019488791388629773,1.9224541,5.670315679608954,30.902206,0.9989269971847534,0.0021083241945250583,0.0021181026166215847,0.2245051,240,0.2361488,1.0471629,2.0131226,0.22969872
6,-0.23167716685226525,0.12425471,0.4140625,-0.118524164,0.118544355,0.03729952,0.11759719,0.08745307179004479,1.8664502,5.626752740516347,31.619549,0.9980787038803101,0.0038157988211516085,0.0038540509504568264,0.21986881,242,0.23191524,1.0481707,1.9563583,0.2477813
0,-0.21847184815376375,0.123833746,0.40673828125,-0.11825825,0.11825825,0.036739368,0.11910524,0.06913274069780807,1.9068222,5.652498097953458,31.405663,0.9987091422080994,0.002417688578529346,0.0023901451645537354,0.2264559,242,0.23612894,1.0471468,1.9967227,0.23479694
2,-0.34825301978620526,0.123602256,0.41015625,-0.118149534,0.118157715,0.0363071,0.11859057,0.10389882440694076,1.7669924,5.676691142218724,31.288355,0.9969855546951294,0.004730950838725357,0.004695680521853515,0.2141914,241,0.21840425,1.0460786,1.848413,0.22678421
2,-0.3140600635381685,0.1250307,0.4150390625,-0.1192169,0.11922516,0.037682958,0.11934984,-0.010119669395681081,1.9422826,5.605745159482353,32.015717,0.9981073141098022,0.004097583612292252,0.004106404332290452,0.231675,244,0.24284494,1.0486939,2.0368598,0.25130594
0,-0.24942191963061688,0.122594945,0.41162109375,-0.11691424,0.11691424,0.03688606,0.11742893,0.00676288903424209,2.0274255,5.642534575774949,30.780458,0.9984342455863953,0.0029818077093540555,0.0029791449084386164,0.22916968,239,0.24855211,1.0485886,2.1259353,0.24100722
4,-0.22728032538853737,0.12310553,0.4091796875,-0.11742239,0.11744924,0.03697237,0.11785823,0.08807620915530036,1.7984859,5.65349350455767,31.037384,0.9980127811431885,0.00300225237629093,0.002928439079249825,0.21764877,240,0.22140357,1.0481595,1.8851001,0.23533785
2,-0.3327452896320584,0.123631045,0.41650390625,-0.11810531,0.11810875,0.03654823,0.1194703,0.06263024217706314,1.814627,5.6800633943492205,31.302935,0.9977706670761108,0.003819028556954362,0.003766944240224202,0.21923108,241,0.22434424,1.046756,1.8994718,0.2278675
0,-0.2685265324527353,0.12292307,0.4150390625,-0.117026865,0.117026865,0.037613723,0.11733047,0.09065804508109042,1.9360548,5.658270082232267,30.945446,0.9979463815689087,0.0037892908211867686,0.003771024823468829,0.22561581,239,0.2379858,1.0503833,2.0335999,0.23655577
8,-0.02558658455600593,0.12254747,0.41552734375,-0.11677131,0.116804585,0.03717989,0.11683419,0.1224259363866055,1.9266269,5.600910017968388,30.756624,0.9983344674110413,0.0033202805677033883,0.0030090156075101766,0.22311099,239,0.23610325,1.0491666,2.0213525,0.25186524
6,0.25185180708254773,0.12420627,0.40576171875,-0.11855988,0.11858229,0.037023656,0.118468985,-0.06515264455292828,2.7016423,5.301252507211542,31.594898,0.9964498281478882,0.005571451858949537,0.004273658861456113,0.24527755,242,0.3355609,1.0474267,2.8297722,0.34987614
0,-0.22276883654120994,0.123417966,0.408203125,-0.117458925,0.117458925,0.037886623,0.11801772,-0.10921282182188756,1.9844844,5.670245130482334,31.195126,0.9974838495254517,0.004544662442363311,0.004539008498987786,0.23746547,240,0.24492103,1.050733,2.085163,0.23582733
2,-0.14273211390925633,0.1232075,0.4111328125,-0.11753372,0.11755536,0.036958233,0.11638201,-0.04154951835864556,1.9182099,5.577014758001077,31.08882,0.9987202882766724,0.0034707420465063935,0.0034607995863622366,0.22766154,240,0.23633786,1.0480807,2.010439,0.25849372
2,-0.2991592930047422,0.1242571,0.41162109375,-0.118704006,0.11870748,0.0367313,0.121210515,0.11397288822310071,1.9053355,5.622179014195809,31.620766,0.9961906671524048,0.008009546321896618,0.008048828296059187,0.22299814,243,0.23675147,1.0467504,1.9944108,0.24031353
6,-0.1780503539385072,0.12261235,0.40771484375,-0.11682172,0.11685542,0.037235413,0.11668885,0.1129731519184015,2.130748,5.517818585043697,30.7892,0.9976741075515747,0.0049360331403383835,0.005336512069978862,0.22500415,239,0.261256,1.0492654,2.2357202,0.2735916
8,-0.16460872068977483,0.1242434,0.41552734375,-0.11839225,0.11843572,0.03767885,0.11916903,0.20944809296731604,1.8062042,5.595309840850615,31.613792,0.996110737323761,0.005333027189843072,0.005302308514400453,0.21775965,242,0.22440895,1.0490366,1.8947743,0.26095644
2,-0.2355701827357124,0.12275532,0.40966796875,-0.11693316,0.11695637,0.03735644,0.1177914,0.024684468502245743,1.7995461,5.637936809897374,30.861042,0.9984949231147766,0.0025756640175782644,0.0024947432091868916,0.21518743,239,0.22090386,1.0495821,1.8887715,0.24466297
2,-0.23336483513364392,0.123175666,0.40771484375,-0.11752427,0.11753139,0.0368821,0.11754304,-0.025982270575970974,1.9502746,5.6049481541172135,31.072758,0.9982147812843323,0.004110393550051956,0.004069104194406808,0.23474653,240,0.24022637,1.0480236,2.0439339,0.24751632
4,-0.17110119979177885,0.1239143,0.412109375,-0.11820099,0.11823737,0.037192505,0.118551284,0.06620392085654267,2.1354697,5.432339276412314,31.446537,0.9977820515632629,0.0053926090008417985,0.0064953920059023194,0.22453351,242,0.26461524,1.048013,2.2380002,0.2988906
2,-0.3183608064722736,0.12382083,0.4130859375,-0.11819553,0.11820238,0.03689734,0.11834128,0.016230239973028252,1.8509545,5.656145119769253,31.39911,0.9983711242675781,0.002894672899801843,0.002895341741090903,0.21890864,242,0.22918671,1.0475324,1.9389348,0.23620518
2,-0.2723102786656577,0.12442296,0.4130859375,-0.11838254,0.11840097,0.03829682,0.11823381,0.01848737519144469,2.0282674,5.566417747907772,31.705238,0.9983503222465515,0.003902348410933999,0.0040875189405082946,0.23072538,242,0.25236303,1.050861,2.131427,0.27122495
2,-0.21155539954503144,0.123704106,0.4091796875,-0.117946625,0.117957786,0.037300136,0.11937468,0.012672047923225115,2.0735073,5.545247717742705,31.339943,0.9984073042869568,0.003887257712785365,0.003924517218209283,0.2310183,241,0.25650138,1.048715,2.1745183,0.26792806
0,-0.07533118482824674,0.124111645,0.41796875,-0.11830122,0.11830122,0.037530296,0.11848409,-0.008467127673452056,2.3030965,5.505174633323834,31.54678,0.9984792470932007,0.003661595366566168,0.0033630509083899442,0.23737602,242,0.2858411,1.0491155,2.4162145,0.28465652
0,-0.2392857898089673,0.12222459,0.412109375,-0.1165002,0.1165002,0.036966942,0.11597155,0.0050416337432448,1.9301707,5.678304170902464,30.594767,0.9988635182380676,0.0021763385901340253,0.0021751684680859284,0.22064528,238,0.23591432,1.0491363,2.0250123,0.23014274
2,0.09329152127103546,0.12464798,0.4111328125,-0.11888395,0.11888506,0.037466355,0.11872296,-0.09961269321240604,2.6134136,5.3684823216058835,31.820023,0.9969832301139832,0.0044538982044426524,0.0028628016595977387,0.24901171,243,0.32575673,1.0484747,2.740098,0.32689312
0,-0.1555175991014588,0.12475651,0.4072265625,-0.118967384,0.118967384,0.037562586,0.119313,0.03684932827433046,2.1821914,5.5418050523296705,31.875452,0.9985441565513611,0.003149654980489481,0.003039288721963597,0.24028006,243,0.27224258,1.0486615,2.28838,0.27180198
2,-0.047908684479771146,0.123131946,0.4150390625,-0.11742389,0.11743289,0.03705542,0.11892864,-0.01766026732806648,2.0646405,5.559956518534586,31.050701,0.9987462759017944,0.0033009252300240655,0.003202535290820448,0.23967104,240,0.2542232,1.0485303,2.164838,0.26344135
6,0.028880097666307947,0.12239546,0.40869140625,-0.11652791,0.116566956,0.0374419,0.117870234,0.14730815447939002,2.1703308,5.5061319054134,30.680368,0.9975518584251404,0.004360243392812274,0.0042171599410363025,0.2371827,238,0.26563865,1.0500014,2.2788503,0.2809948
2,-0.22976792751750308,0.124636866,0.4140625,-0.11892809,0.11894186,0.03728885,0.11922859,0.055728303166940496,2.0592668,5.552337129420447,31.814344,0.9984129667282104,0.003802175150299398,0.003841269760557125,0.23284745,243,0.25666055,1.0478806,2.1578658,0.27075216
4,-0.17905065566308487,0.12312313,0.41552734375,-0.11717881,0.11721113,0.03779461,0.117563434,0.02063164335150077,1.9663956,5.548284968897187,31.046257,0.9990031123161316,0.002529221702828015,0.0025329504579111838,0.22625399,239,0.24210879,1.0504389,2.0655785,0.27407414
4,-0.10145702291490633,0.124195926,0.41259765625,-0.11796216,0.11798043,0.03885302,0.117241085,0.0007979828642768899,2.1891854,5.5360973950335195,31.589638,0.9992296695709229,0.0023783164099884986,0.0023787003088539486,0.24331875,241,0.2718879,1.0526824,2.304517,0.2902067
4,-0.07780476730054708,0.123886146,0.40869140625,-0.11836628,0.11837801,0.03656777,0.11798307,-0.009687193590168692,1.874905,5.650268538612804,31.43225,0.999407172203064,0.0015651593447986501,0.0015421791640226063,0.22759023,242,0.23227476,1.04653,1.9621444,0.23866719
2,-0.3237660091511656,0.12370115,0.41015625,-0.11785002,0.117850706,0.03759451,0.118616164,0.08054050552076067,1.8654207,5.7001946177591725,31.338444,0.9977290630340576,0.0038182971413444336,0.003814045201707135,0.22081368,241,0.23075469,1.0496428,1.9580255,0.23144995
6,-0.1784541852882806,0.1232578,0.40869140625,-0.11753373,0.11754998,0.03712559,0.11751294,0.031953686279410025,2.0145562,5.567543471459814,31.114212,0.9984932541847229,0.0037751657708428067,0.0037034012269956,0.23499902,240,0.24830976,1.0485566,2.112376,0.25869364
0,-0.41043789609104353,0.12465898,0.41015625,-0.11891034,0.11891034,0.037419133,0.11929358,0.02116328473390314,1.9172438,5.673104847232908,31.825634,0.9971726536750793,0.005359084798669973,0.005457979731143379,0.2225863,243,0.23900166,1.0483443,2.0099316,0.23830728
0,-0.21611550623121545,0.12245669,0.4111328125,-0.11681459,0.11681459,0.03674228,0.1180802,0.13293858183324272,1.9082121,5.696048953260944,30.711075,0.9974188208580017,0.004444248144482205,0.00449766910124712,0.21668677,239,0.23367333,1.0482997,2.000378,0.22585231
4,-0.17187621430014666,0.122843325,0.41259765625,-0.11703413,0.11704771,0.037329543,0.117955,0.04994145366094466,1.93675,5.6191471455728115,30.90531,0.9990391731262207,0.0023894082632831613,0.002339683207350708,0.2267079,239,0.23791681,1.049515,2.032648,0.24921997
2,0.1094681222464442,0.12504585,0.4072265625,-0.11925439,0.11927335,0.03761457,0.11846846,-0.010937039175692104,2.0755541,5.5203283436889246,32.02348,0.9992382526397705,0.0019724122597969016,0.0017991555237841144,0.2467634,244,0.25953943,1.0483972,2.1760051,0.27895334
2,-0.1140382285543966,0.122812584,0.408203125,-0.11671798,0.11679261,0.038207915,0.11815943,0.17108048836276218,1.8575829,5.4473175576951265,30.889843,0.9959380626678467,0.006200168479728394,0.005897378350609139,0.21765192,239,0.22813456,1.0515441,1.9533304,0.30455968
4,-0.0418585883297089,0.12355623,0.40625,-0.117659375,0.11767605,0.03771486,0.117858194,0.0021002935960545096,2.256299,5.482180589790659,31.265057,0.9991660714149475,0.001992806063376158,0.0018034774221907007,0.24166438,240,0.2787798,1.0499692,2.3690445,0.28985462
2,0.03253577178402933,0.12478256,0.40673828125,-0.11925451,0.11925653,0.03672941,0.11931695,0.024498916914070447,2.3164883,5.470299121952785,31.888767,0.9987596273422241,0.002947384936676091,0.00275249434541842,0.23960325,244,0.28905734,1.0463374,2.4238281,0.2911309
2,-0.11493538959688099,0.12425718,0.4169921875,-0.11830153,0.11834206,0.03800781,0.11784972,0.0710946437478942,1.8391832,5.561167793614446,31.620804,0.9986394047737122,0.002803958752583564,0.002814983674086838,0.2242496,242,0.22853172,1.0499833,1.9311116,0.27002943
0,-0.45367333450201874,0.124051854,0.41015625,-0.11838234,0.11838234,0.037074033,0.1182062,0.012461242461035865,1.96242,5.681505957850049,31.516392,0.996494710445404,0.006326362043564323,0.006531655014877918,0.2211744,242,0.24344184,1.0478915,2.0564032,0.23206294
6,0.09869797947864134,0.12422672,0.4072265625,-0.11845671,0.118495196,0.037420392,0.11962256,0.07610093529003206,2.204357,5.42024887880282,31.605305,0.998932957649231,0.002489397891696001,0.002248117190759054,0.23832801,242,0.27384004,1.0483693,2.31098,0.31094688
6,-0.15459274223584885,0.12359203,0.4091796875,-0.11768584,0.11772168,0.037749596,0.117964,0.07252234300749807,1.9619222,5.576824290173947,31.283176,0.9986525774002075,0.00302515470108176,0.002914265058858381,0.22954114,241,0.24247794,1.0498663,2.059756,0.264404
0,-0.3018420087199485,0.122716844,0.40380859375,-0.11708242,0.11708242,0.03675773,0.11751419,0.01882182378348046,1.923965,5.694494794429233,30.8417,0.9984803199768066,0.002479430649879785,0.0024901834982858496,0.22167516,239,0.23610291,1.0481236,2.0165532,0.22514337
4,-0.04857802922043808,0.124409646,0.4150390625,-0.118383795,0.118411206,0.038249675,0.11884825,0.005129441350522982,2.0949576,5.50606752786894,31.698454,0.9989174008369446,0.003070278420398375,0.002943429663944359,0.24560876,242,0.26063293,1.0506577,2.2010834,0.28702706
4,-0.1799219044476894,0.12334262,0.40625,-0.11766538,0.11771176,0.036990013,0.118577994,0.11118876254634677,1.871822,5.588177912859225,31.157047,0.9980824589729309,0.0035124051663076865,0.0033441718796639154,0.22057772,240,0.23087543,1.047836,1.9613625,0.25715807
0,-0.28177181901035553,0.12334823,0.41259765625,-0.11749375,0.11749375,0.03755,0.1179561,0.09790061131816773,1.8925747,5.686779529293738,31.15988,0.9976566433906555,0.004184568655178433,0.004163759631424436,0.2246124,240,0.23344573,1.049828,1.9868779,0.23101741
4,-0.03044137820561188,0.12465843,0.41259765625,-0.11905082,0.11906874,0.036967885,0.11944079,0.036740536608454305,2.005885,5.547597721832636,31.825356,0.9995769262313843,0.001357497585745812,0.0013199219785363842,0.234647,243,0.25005046,1.0469451,2.1000512,0.26806247
2,-0.2798292392812898,0.12375089,0.416015625,-0.1180008,0.11800422,0.03728394,0.118263915,0.12848113590737437,1.9402494,5.634969458113574,31.36365,0.996864914894104,0.0061459854268932895,0.006276702302625992,0.22561193,241,0.2401076,1.0486989,2.0347373,0.24360889
0,-0.32804155835970095,0.12403441,0.412109375,-0.11832475,0.11832475,0.037199315,0.1187365,0.055540032945799594,1.8648635,5.684859766274116,31.50753,0.998062252998352,0.0032357646360587373,0.0031941927315042203,0.22255811,242,0.23130725,1.0482541,1.954851,0.23002097
10,-0.09181707001171535,0.12367273,0.408203125,-0.11757909,0.11763819,0.0383419,0.118435405,0.13673465718279396,1.8411531,5.5925542508784325,31.324047,0.9979094862937927,0.003247636238275263,0.0029820115404976047,0.21962433,240,0.22770044,1.0512974,1.9355996,0.26383185
